message_id,conversation_id,match_id,sender_id,sender_type,receiver_id,receiver_type,message_type,message_content,timestamp,message_status,response_time_minutes,attachment_count,is_edited,edit_timestamp,encryption_key
MSG_1656_8,CONV_1656,MATCH_3916,S4099,mentee,ALUMNI_M2449,mentor,voice_note,Sample message content 8 in conversation 1656,2026-05-02 04:22:22.120695,sent,419.0,0,False,2026-04-10 11:22:22.126784,enc_key_e956344e42e76861
MSG_1656_9,CONV_1656,MATCH_3916,ALUMNI_M2449,mentor,S4099,mentee,voice_note,Sample message content 9 in conversation 1656,2026-04-24 07:22:22.126873,delivered,1103.0,0,False,,enc_key_0b15d2ea9ba33c09
MSG_1656_10,CONV_1656,MATCH_3916,S4099,mentee,ALUMNI_M2449,mentor,text,Sample message content 10 in conversation 1656,2026-05-04 21:22:22.126917,replied,1320.0,1,False,,enc_key_cd0ea69d21afeb9c
MSG_1656_11,CONV_1656,MATCH_3916,S4099,mentee,ALUMNI_M2449,mentor,file,Sample message content 11 in conversation 1656,2026-04-16 03:22:22.126954,sent,319.0,2,True,,enc_key_42f272949a9aff5c
MSG_1656_12,CONV_1656,MATCH_3916,ALUMNI_M2449,mentor,S4099,mentee,voice_note,Sample message content 12 in conversation 1656,2026-05-02 14:22:22.126989,sent,107.0,3,True,,enc_key_ad0ce0d061e4b195
MSG_1656_13,CONV_1656,MATCH_3916,S4099,mentee,ALUMNI_M2449,mentor,voice_note,Sample message content 13 in conversation 1656,2026-04-24 13:22:22.127022,read,1401.0,0,False,2026-04-17 11:22:22.127037,enc_key_05361fdc903035c9
MSG_1656_14,CONV_1656,MATCH_3916,S4099,mentee,ALUMNI_M2449,mentor,schedule_request,Sample message content 14 in conversation 1656,2026-04-21 11:22:22.127062,read,997.0,1,False,,enc_key_61ffdc9c6e8fbf9d
MSG_1657_0,CONV_1657,MATCH_5042,ALUMNI_M438,mentor,S4932,mentee,file,Sample message content 0 in conversation 1657,2026-04-18 22:22:22.128019,sent,,0,False,2026-05-04 11:22:22.128043,enc_key_8ade794cd7aa7609
MSG_1657_1,CONV_1657,MATCH_5042,ALUMNI_M438,mentor,S4932,mentee,file,Sample message content 1 in conversation 1657,2026-04-24 09:22:22.128080,delivered,987.0,0,False,,enc_key_9544a69edc61033a
MSG_1657_2,CONV_1657,MATCH_5042,S4932,mentee,ALUMNI_M438,mentor,voice_note,Sample message content 2 in conversation 1657,2026-04-28 23:22:22.128119,delivered,488.0,3,False,,enc_key_371e98d24da04822
MSG_1657_3,CONV_1657,MATCH_5042,ALUMNI_M438,mentor,S4932,mentee,text,Sample message content 3 in conversation 1657,2026-04-15 07:22:22.128153,sent,884.0,2,False,,enc_key_5ff322544dd76fcf
MSG_1657_4,CONV_1657,MATCH_5042,ALUMNI_M438,mentor,S4932,mentee,text,Sample message content 4 in conversation 1657,2026-04-30 06:22:22.128187,delivered,1310.0,1,False,,enc_key_8d72cc21e7af7529
MSG_1657_5,CONV_1657,MATCH_5042,ALUMNI_M438,mentor,S4932,mentee,voice_note,Sample message content 5 in conversation 1657,2026-04-20 07:22:22.128220,sent,908.0,3,True,,enc_key_d63346a858fe4d29
MSG_1657_6,CONV_1657,MATCH_5042,S4932,mentee,ALUMNI_M438,mentor,voice_note,Sample message content 6 in conversation 1657,2026-04-27 12:22:22.128252,delivered,514.0,2,True,,enc_key_7c8ee5526e21d4c8
MSG_1657_7,CONV_1657,MATCH_5042,ALUMNI_M438,mentor,S4932,mentee,video_call,Sample message content 7 in conversation 1657,2026-05-03 23:22:22.128283,replied,1285.0,0,True,2026-04-09 11:22:22.128297,enc_key_6683a4ca48403d6d
MSG_1657_8,CONV_1657,MATCH_5042,S4932,mentee,ALUMNI_M438,mentor,schedule_request,Sample message content 8 in conversation 1657,2026-04-15 01:22:22.128321,delivered,603.0,0,False,,enc_key_83566a21ba559294
MSG_1657_9,CONV_1657,MATCH_5042,S4932,mentee,ALUMNI_M438,mentor,text,Sample message content 9 in conversation 1657,2026-04-22 17:22:22.128352,read,786.0,0,True,,enc_key_63ac39fe5a6d1f0b
MSG_1658_0,CONV_1658,MATCH_2937,ALUMNI_M495,mentor,S1571,mentee,video_call,Sample message content 0 in conversation 1658,2026-05-05 11:22:22.135437,delivered,,3,False,,enc_key_f318891a5c9c26ff
MSG_1658_1,CONV_1658,MATCH_2937,ALUMNI_M495,mentor,S1571,mentee,voice_note,Sample message content 1 in conversation 1658,2026-04-14 14:22:22.135507,replied,298.0,3,False,,enc_key_1f0407b14784692e
MSG_1659_0,CONV_1659,MATCH_6459,S2933,mentee,ALUMNI_M1093,mentor,file,Sample message content 0 in conversation 1659,2026-04-21 12:22:22.136319,sent,,3,False,,enc_key_88e0c89101a6b8bd
MSG_1659_1,CONV_1659,MATCH_6459,ALUMNI_M1093,mentor,S2933,mentee,video_call,Sample message content 1 in conversation 1659,2026-04-14 12:22:22.136374,sent,593.0,0,False,,enc_key_7a7b5eb370eb37b4
MSG_1659_2,CONV_1659,MATCH_6459,S2933,mentee,ALUMNI_M1093,mentor,voice_note,Sample message content 2 in conversation 1659,2026-04-16 10:22:22.136424,read,137.0,2,True,,enc_key_0d4f571037dd9acb
MSG_1659_3,CONV_1659,MATCH_6459,S2933,mentee,ALUMNI_M1093,mentor,voice_note,Sample message content 3 in conversation 1659,2026-04-15 01:22:22.136460,read,731.0,0,False,,enc_key_485187c069ae9673
MSG_1659_4,CONV_1659,MATCH_6459,ALUMNI_M1093,mentor,S2933,mentee,voice_note,Sample message content 4 in conversation 1659,2026-04-15 02:22:22.136496,replied,913.0,2,False,,enc_key_daed14b994b0d9d2
MSG_1659_5,CONV_1659,MATCH_6459,ALUMNI_M1093,mentor,S2933,mentee,text,Sample message content 5 in conversation 1659,2026-04-21 12:22:22.136528,sent,135.0,1,True,,enc_key_8eca95ec2d91e98c
MSG_1659_6,CONV_1659,MATCH_6459,ALUMNI_M1093,mentor,S2933,mentee,voice_note,Sample message content 6 in conversation 1659,2026-04-07 02:22:22.136561,sent,327.0,1,True,,enc_key_8e222a49df0036bf
MSG_1659_7,CONV_1659,MATCH_6459,S2933,mentee,ALUMNI_M1093,mentor,schedule_request,Sample message content 7 in conversation 1659,2026-04-25 04:22:22.136593,replied,866.0,3,False,2026-04-25 11:22:22.136615,enc_key_2513d4ba24281116
MSG_1659_8,CONV_1659,MATCH_6459,ALUMNI_M1093,mentor,S2933,mentee,file,Sample message content 8 in conversation 1659,2026-05-06 06:22:22.136639,replied,971.0,1,False,,enc_key_9e5936f76441abd2
MSG_1659_9,CONV_1659,MATCH_6459,ALUMNI_M1093,mentor,S2933,mentee,voice_note,Sample message content 9 in conversation 1659,2026-04-21 14:22:22.136671,sent,85.0,1,False,,enc_key_0fa950d4ee75c08c
MSG_1659_10,CONV_1659,MATCH_6459,ALUMNI_M1093,mentor,S2933,mentee,schedule_request,Sample message content 10 in conversation 1659,2026-05-01 22:22:22.141771,read,293.0,0,False,,enc_key_ac3a2e6a23719478
MSG_1659_11,CONV_1659,MATCH_6459,ALUMNI_M1093,mentor,S2933,mentee,video_call,Sample message content 11 in conversation 1659,2026-04-07 20:22:22.141842,delivered,952.0,3,True,,enc_key_7a0f1f74aeb2b382
MSG_1659_12,CONV_1659,MATCH_6459,S2933,mentee,ALUMNI_M1093,mentor,text,Sample message content 12 in conversation 1659,2026-05-04 18:22:22.141879,sent,817.0,0,True,,enc_key_3e6930b230f009e7
MSG_1659_13,CONV_1659,MATCH_6459,S2933,mentee,ALUMNI_M1093,mentor,schedule_request,Sample message content 13 in conversation 1659,2026-04-13 03:22:22.141913,read,3.0,0,False,,enc_key_eb8ca75887c1d79a
MSG_1659_14,CONV_1659,MATCH_6459,S2933,mentee,ALUMNI_M1093,mentor,voice_note,Sample message content 14 in conversation 1659,2026-04-28 09:22:22.141946,sent,1081.0,1,False,2026-04-06 11:22:22.141959,enc_key_fb7affbe288ed0d7
MSG_1659_15,CONV_1659,MATCH_6459,ALUMNI_M1093,mentor,S2933,mentee,file,Sample message content 15 in conversation 1659,2026-05-03 22:22:22.141983,replied,1122.0,3,True,,enc_key_1b6e46b4eea98eaa
MSG_1659_16,CONV_1659,MATCH_6459,S2933,mentee,ALUMNI_M1093,mentor,text,Sample message content 16 in conversation 1659,2026-04-07 03:22:22.142015,replied,1429.0,3,True,,enc_key_d12731029a1ac4b4
MSG_1659_17,CONV_1659,MATCH_6459,S2933,mentee,ALUMNI_M1093,mentor,video_call,Sample message content 17 in conversation 1659,2026-04-20 16:22:22.142046,sent,555.0,1,False,,enc_key_40df34ce75251e9f
MSG_1659_18,CONV_1659,MATCH_6459,ALUMNI_M1093,mentor,S2933,mentee,voice_note,Sample message content 18 in conversation 1659,2026-04-27 16:22:22.142087,replied,940.0,3,False,,enc_key_2a25f847ab53286d
MSG_1660_0,CONV_1660,MATCH_9922,ALUMNI_M4239,mentor,S1631,mentee,file,Sample message content 0 in conversation 1660,2026-05-03 03:22:22.143039,read,,2,False,,enc_key_711397aceafc6acc
MSG_1660_1,CONV_1660,MATCH_9922,S1631,mentee,ALUMNI_M4239,mentor,voice_note,Sample message content 1 in conversation 1660,2026-04-19 02:22:22.143096,sent,1302.0,3,True,,enc_key_7a101fde9e94f46f
MSG_1660_2,CONV_1660,MATCH_9922,S1631,mentee,ALUMNI_M4239,mentor,voice_note,Sample message content 2 in conversation 1660,2026-04-30 22:22:22.143134,replied,87.0,3,False,,enc_key_c3446a0ab7742a67
MSG_1660_3,CONV_1660,MATCH_9922,ALUMNI_M4239,mentor,S1631,mentee,text,Sample message content 3 in conversation 1660,2026-05-03 04:22:22.143170,sent,1071.0,0,True,2026-05-01 11:22:22.143182,enc_key_5ed9bee34d68f981
MSG_1660_4,CONV_1660,MATCH_9922,ALUMNI_M4239,mentor,S1631,mentee,voice_note,Sample message content 4 in conversation 1660,2026-04-20 16:22:22.143207,replied,536.0,1,True,,enc_key_0f3a482e0994dad1
MSG_1660_5,CONV_1660,MATCH_9922,ALUMNI_M4239,mentor,S1631,mentee,file,Sample message content 5 in conversation 1660,2026-04-20 14:22:22.143238,delivered,1287.0,2,False,,enc_key_f099b9537d18a958
MSG_1660_6,CONV_1660,MATCH_9922,S1631,mentee,ALUMNI_M4239,mentor,text,Sample message content 6 in conversation 1660,2026-05-04 06:22:22.143270,delivered,585.0,2,False,2026-04-11 11:22:22.143284,enc_key_9c300981adb9c3e7
MSG_1660_7,CONV_1660,MATCH_9922,ALUMNI_M4239,mentor,S1631,mentee,file,Sample message content 7 in conversation 1660,2026-04-28 07:22:22.143309,replied,677.0,0,False,,enc_key_e5beffb578fd11d2
MSG_1660_8,CONV_1660,MATCH_9922,ALUMNI_M4239,mentor,S1631,mentee,file,Sample message content 8 in conversation 1660,2026-04-22 07:22:22.143340,replied,85.0,3,False,,enc_key_d22ed15dceb04a4f
MSG_1660_9,CONV_1660,MATCH_9922,S1631,mentee,ALUMNI_M4239,mentor,schedule_request,Sample message content 9 in conversation 1660,2026-04-17 18:22:22.143378,sent,1118.0,2,False,,enc_key_daf6a677af2db3d8
MSG_1660_10,CONV_1660,MATCH_9922,ALUMNI_M4239,mentor,S1631,mentee,schedule_request,Sample message content 10 in conversation 1660,2026-04-16 12:22:22.143419,delivered,446.0,0,True,,enc_key_a13585394f13a414
MSG_1660_11,CONV_1660,MATCH_9922,S1631,mentee,ALUMNI_M4239,mentor,file,Sample message content 11 in conversation 1660,2026-04-24 08:22:22.143451,sent,873.0,1,False,2026-04-29 11:22:22.143464,enc_key_d3433f3704cae818
MSG_1661_0,CONV_1661,MATCH_9918,S52,mentee,M3018,mentor,voice_note,Sample message content 0 in conversation 1661,2026-04-30 11:22:22.150508,delivered,,1,True,,enc_key_39886d06182e22cb
MSG_1661_1,CONV_1661,MATCH_9918,M3018,mentor,S52,mentee,schedule_request,Sample message content 1 in conversation 1661,2026-04-29 14:22:22.150576,delivered,166.0,2,True,,enc_key_1c697b8d225c6ac2
MSG_1661_2,CONV_1661,MATCH_9918,S52,mentee,M3018,mentor,voice_note,Sample message content 2 in conversation 1661,2026-04-26 11:22:22.150619,replied,1086.0,3,False,2026-04-09 11:22:22.150637,enc_key_1980054049e0d5d5
MSG_1661_3,CONV_1661,MATCH_9918,S52,mentee,M3018,mentor,schedule_request,Sample message content 3 in conversation 1661,2026-04-29 04:22:22.150673,delivered,383.0,2,False,2026-04-07 11:22:22.150689,enc_key_5190c8168018a8ae
MSG_1661_4,CONV_1661,MATCH_9918,S52,mentee,M3018,mentor,file,Sample message content 4 in conversation 1661,2026-05-04 08:22:22.150735,replied,633.0,3,True,,enc_key_4b2cf0794a11a80d
MSG_1661_5,CONV_1661,MATCH_9918,S52,mentee,M3018,mentor,video_call,Sample message content 5 in conversation 1661,2026-04-29 13:22:22.150790,sent,225.0,0,False,,enc_key_2c7b4d2459852c5a
MSG_1661_6,CONV_1661,MATCH_9918,S52,mentee,M3018,mentor,video_call,Sample message content 6 in conversation 1661,2026-04-29 20:22:22.150826,replied,1118.0,1,True,,enc_key_273a096b214cf4d6
MSG_1661_7,CONV_1661,MATCH_9918,M3018,mentor,S52,mentee,text,Sample message content 7 in conversation 1661,2026-04-14 08:22:22.150868,delivered,907.0,1,True,,enc_key_974da516dab3b400
MSG_1662_0,CONV_1662,MATCH_2947,S3405,mentee,ALUMNI_M3657,mentor,video_call,Sample message content 0 in conversation 1662,2026-04-25 04:22:22.151690,replied,,3,False,,enc_key_5f123ab19c636f71
MSG_1662_1,CONV_1662,MATCH_2947,S3405,mentee,ALUMNI_M3657,mentor,file,Sample message content 1 in conversation 1662,2026-04-05 13:22:22.157867,read,130.0,1,False,,enc_key_b33cf6d9822f7006
MSG_1662_2,CONV_1662,MATCH_2947,ALUMNI_M3657,mentor,S3405,mentee,text,Sample message content 2 in conversation 1662,2026-04-07 10:22:22.157918,sent,446.0,1,False,,enc_key_b0e7ab08333e96d6
MSG_1662_3,CONV_1662,MATCH_2947,ALUMNI_M3657,mentor,S3405,mentee,voice_note,Sample message content 3 in conversation 1662,2026-05-03 17:22:22.157955,delivered,1240.0,0,True,,enc_key_2e2dd3cb0dd9005b
MSG_1662_4,CONV_1662,MATCH_2947,ALUMNI_M3657,mentor,S3405,mentee,file,Sample message content 4 in conversation 1662,2026-05-03 11:22:22.157990,read,1079.0,1,True,,enc_key_fe02ef33aa63f46a
MSG_1662_5,CONV_1662,MATCH_2947,S3405,mentee,ALUMNI_M3657,mentor,text,Sample message content 5 in conversation 1662,2026-05-01 07:22:22.158037,delivered,1317.0,3,False,2026-04-19 11:22:22.158052,enc_key_3bd675cf9c364e8b
MSG_1662_6,CONV_1662,MATCH_2947,S3405,mentee,ALUMNI_M3657,mentor,file,Sample message content 6 in conversation 1662,2026-04-20 05:22:22.158079,read,515.0,0,False,,enc_key_63f69b7840da917f
MSG_1662_7,CONV_1662,MATCH_2947,ALUMNI_M3657,mentor,S3405,mentee,file,Sample message content 7 in conversation 1662,2026-05-02 01:22:22.158116,delivered,543.0,2,False,,enc_key_64793e967731cc64
MSG_1662_8,CONV_1662,MATCH_2947,ALUMNI_M3657,mentor,S3405,mentee,file,Sample message content 8 in conversation 1662,2026-04-10 16:22:22.158150,sent,823.0,3,True,,enc_key_d6941c86070edb68
MSG_1662_9,CONV_1662,MATCH_2947,S3405,mentee,ALUMNI_M3657,mentor,voice_note,Sample message content 9 in conversation 1662,2026-04-22 14:22:22.158187,read,312.0,3,False,2026-04-28 11:22:22.158200,enc_key_27eb23022a80c4e1
MSG_1662_10,CONV_1662,MATCH_2947,S3405,mentee,ALUMNI_M3657,mentor,video_call,Sample message content 10 in conversation 1662,2026-04-23 01:22:22.158226,read,557.0,0,False,,enc_key_195d29c9052c433e
MSG_1662_11,CONV_1662,MATCH_2947,ALUMNI_M3657,mentor,S3405,mentee,file,Sample message content 11 in conversation 1662,2026-05-02 20:22:22.158259,replied,646.0,0,False,,enc_key_6de1b22bed83e7ee
MSG_1662_12,CONV_1662,MATCH_2947,S3405,mentee,ALUMNI_M3657,mentor,video_call,Sample message content 12 in conversation 1662,2026-04-17 21:22:22.158293,delivered,1126.0,0,True,,enc_key_af42dff395650385
MSG_1662_13,CONV_1662,MATCH_2947,ALUMNI_M3657,mentor,S3405,mentee,text,Sample message content 13 in conversation 1662,2026-04-09 19:22:22.158326,delivered,955.0,3,False,,enc_key_889dd1f914bafcda
MSG_1662_14,CONV_1662,MATCH_2947,ALUMNI_M3657,mentor,S3405,mentee,schedule_request,Sample message content 14 in conversation 1662,2026-04-11 00:22:22.158359,sent,392.0,3,False,,enc_key_a9ded776d4dcdb88
MSG_1662_15,CONV_1662,MATCH_2947,S3405,mentee,ALUMNI_M3657,mentor,schedule_request,Sample message content 15 in conversation 1662,2026-05-04 08:22:22.158401,replied,150.0,0,False,,enc_key_ce11494ca672a943
MSG_1663_0,CONV_1663,MATCH_3858,S2178,mentee,M1218,mentor,schedule_request,Sample message content 0 in conversation 1663,2026-04-12 08:22:22.159458,replied,,3,False,,enc_key_810d083cb3aa079e
MSG_1663_1,CONV_1663,MATCH_3858,S2178,mentee,M1218,mentor,file,Sample message content 1 in conversation 1663,2026-04-22 14:22:22.159519,read,259.0,1,True,,enc_key_c7ab8a966bc2fce7
MSG_1663_2,CONV_1663,MATCH_3858,S2178,mentee,M1218,mentor,text,Sample message content 2 in conversation 1663,2026-04-27 13:22:22.159561,sent,44.0,3,False,,enc_key_d582989c43d0f0ed
MSG_1663_3,CONV_1663,MATCH_3858,M1218,mentor,S2178,mentee,voice_note,Sample message content 3 in conversation 1663,2026-04-09 12:22:22.159609,delivered,1412.0,2,False,,enc_key_038d5efdabe78a5c
MSG_1663_4,CONV_1663,MATCH_3858,M1218,mentor,S2178,mentee,text,Sample message content 4 in conversation 1663,2026-04-20 05:22:22.159643,replied,1388.0,3,False,,enc_key_1a3ef7d98be85cc8
MSG_1663_5,CONV_1663,MATCH_3858,M1218,mentor,S2178,mentee,voice_note,Sample message content 5 in conversation 1663,2026-04-12 09:22:22.159676,sent,314.0,1,False,,enc_key_76d64987044821e5
MSG_1663_6,CONV_1663,MATCH_3858,M1218,mentor,S2178,mentee,voice_note,Sample message content 6 in conversation 1663,2026-04-22 10:22:22.165813,replied,1236.0,1,True,,enc_key_12b097c25d1d913a
MSG_1663_7,CONV_1663,MATCH_3858,M1218,mentor,S2178,mentee,file,Sample message content 7 in conversation 1663,2026-04-22 11:22:22.165910,delivered,676.0,0,True,,enc_key_318ad64dd05eda63
MSG_1663_8,CONV_1663,MATCH_3858,S2178,mentee,M1218,mentor,voice_note,Sample message content 8 in conversation 1663,2026-04-07 02:22:22.165958,read,798.0,0,True,,enc_key_fa0f6152bf9e0e0f
MSG_1663_9,CONV_1663,MATCH_3858,S2178,mentee,M1218,mentor,video_call,Sample message content 9 in conversation 1663,2026-05-05 02:22:22.165997,replied,158.0,0,False,,enc_key_5011549d74e032d6
MSG_1663_10,CONV_1663,MATCH_3858,M1218,mentor,S2178,mentee,schedule_request,Sample message content 10 in conversation 1663,2026-04-12 23:22:22.166037,read,368.0,1,False,,enc_key_c5691356528ec2f8
MSG_1663_11,CONV_1663,MATCH_3858,S2178,mentee,M1218,mentor,video_call,Sample message content 11 in conversation 1663,2026-05-04 16:22:22.166075,sent,984.0,0,False,,enc_key_d79a83c4c6e0f909
MSG_1663_12,CONV_1663,MATCH_3858,S2178,mentee,M1218,mentor,text,Sample message content 12 in conversation 1663,2026-04-29 17:22:22.166212,delivered,1062.0,2,False,,enc_key_fff4e54eeeabaeb4
MSG_1663_13,CONV_1663,MATCH_3858,S2178,mentee,M1218,mentor,schedule_request,Sample message content 13 in conversation 1663,2026-04-08 15:22:22.166276,replied,556.0,1,False,,enc_key_d68839d1b1c913d3
MSG_1663_14,CONV_1663,MATCH_3858,S2178,mentee,M1218,mentor,video_call,Sample message content 14 in conversation 1663,2026-04-28 17:22:22.166315,replied,751.0,0,False,,enc_key_736a14b3660514e3
MSG_1663_15,CONV_1663,MATCH_3858,M1218,mentor,S2178,mentee,schedule_request,Sample message content 15 in conversation 1663,2026-04-19 09:22:22.166354,delivered,1425.0,2,True,,enc_key_4b66b1aac2d8652e
MSG_1664_0,CONV_1664,MATCH_1255,S2308,mentee,M1936,mentor,text,Sample message content 0 in conversation 1664,2026-04-30 02:22:22.167493,sent,,3,True,,enc_key_e22c850752d724f3
MSG_1664_1,CONV_1664,MATCH_1255,S2308,mentee,M1936,mentor,video_call,Sample message content 1 in conversation 1664,2026-05-03 21:22:22.167550,read,23.0,0,False,,enc_key_a1f9cc5adffee6eb
MSG_1664_2,CONV_1664,MATCH_1255,S2308,mentee,M1936,mentor,text,Sample message content 2 in conversation 1664,2026-05-04 03:22:22.167587,read,865.0,2,True,,enc_key_f5b152d83e612ce3
MSG_1664_3,CONV_1664,MATCH_1255,S2308,mentee,M1936,mentor,schedule_request,Sample message content 3 in conversation 1664,2026-04-30 16:22:22.167621,delivered,1384.0,3,True,,enc_key_84a014c742fe067d
MSG_1664_4,CONV_1664,MATCH_1255,M1936,mentor,S2308,mentee,text,Sample message content 4 in conversation 1664,2026-04-29 00:22:22.167656,replied,944.0,0,False,,enc_key_080ca2b3f04d4fcf
MSG_1664_5,CONV_1664,MATCH_1255,M1936,mentor,S2308,mentee,text,Sample message content 5 in conversation 1664,2026-04-09 09:22:22.167688,delivered,774.0,2,False,,enc_key_82b5e3c06c975752
MSG_1664_6,CONV_1664,MATCH_1255,M1936,mentor,S2308,mentee,voice_note,Sample message content 6 in conversation 1664,2026-05-01 04:22:22.173830,sent,470.0,3,False,,enc_key_9d5799bdbb2be7c4
MSG_1664_7,CONV_1664,MATCH_1255,S2308,mentee,M1936,mentor,text,Sample message content 7 in conversation 1664,2026-04-18 22:22:22.173916,sent,289.0,2,False,,enc_key_70d016232e481888
MSG_1664_8,CONV_1664,MATCH_1255,M1936,mentor,S2308,mentee,file,Sample message content 8 in conversation 1664,2026-04-23 20:22:22.173957,sent,1152.0,2,False,,enc_key_91a2f4bbf422373c
MSG_1664_9,CONV_1664,MATCH_1255,M1936,mentor,S2308,mentee,video_call,Sample message content 9 in conversation 1664,2026-05-03 05:22:22.173992,replied,572.0,0,False,,enc_key_918450e1ef7adc02
MSG_1664_10,CONV_1664,MATCH_1255,M1936,mentor,S2308,mentee,file,Sample message content 10 in conversation 1664,2026-05-04 04:22:22.174027,delivered,245.0,2,False,,enc_key_57acabce50730fb7
MSG_1664_11,CONV_1664,MATCH_1255,S2308,mentee,M1936,mentor,text,Sample message content 11 in conversation 1664,2026-05-01 19:22:22.174061,delivered,783.0,1,True,2026-04-28 11:22:22.174075,enc_key_b108747c0e09e23b
MSG_1664_12,CONV_1664,MATCH_1255,M1936,mentor,S2308,mentee,video_call,Sample message content 12 in conversation 1664,2026-04-24 17:22:22.174103,replied,25.0,0,False,,enc_key_4e538255d975aacd
MSG_1664_13,CONV_1664,MATCH_1255,S2308,mentee,M1936,mentor,voice_note,Sample message content 13 in conversation 1664,2026-04-21 17:22:22.174137,sent,1042.0,1,False,,enc_key_99129d1aa859a4d2
MSG_1664_14,CONV_1664,MATCH_1255,M1936,mentor,S2308,mentee,text,Sample message content 14 in conversation 1664,2026-04-30 11:22:22.174169,delivered,442.0,1,True,2026-04-22 11:22:22.174183,enc_key_ba36f33a4c99fb76
MSG_1664_15,CONV_1664,MATCH_1255,M1936,mentor,S2308,mentee,schedule_request,Sample message content 15 in conversation 1664,2026-04-26 13:22:22.174209,sent,1293.0,2,False,,enc_key_9e93c950098529c2
MSG_1664_16,CONV_1664,MATCH_1255,S2308,mentee,M1936,mentor,voice_note,Sample message content 16 in conversation 1664,2026-04-07 13:22:22.174242,delivered,1086.0,2,True,,enc_key_2177e884c9d9eb16
MSG_1664_17,CONV_1664,MATCH_1255,M1936,mentor,S2308,mentee,voice_note,Sample message content 17 in conversation 1664,2026-04-06 02:22:22.174279,sent,135.0,1,False,,enc_key_c821950c2e1abc81
MSG_1665_0,CONV_1665,MATCH_7691,S1222,mentee,ALUMNI_M5622,mentor,video_call,Sample message content 0 in conversation 1665,2026-04-24 01:22:22.175317,read,,2,False,,enc_key_d357ed975e9beb06
MSG_1665_1,CONV_1665,MATCH_7691,S1222,mentee,ALUMNI_M5622,mentor,video_call,Sample message content 1 in conversation 1665,2026-04-06 07:22:22.175381,sent,394.0,1,True,2026-05-05 11:22:22.175414,enc_key_0b231cb514e31a0b
MSG_1665_2,CONV_1665,MATCH_7691,ALUMNI_M5622,mentor,S1222,mentee,voice_note,Sample message content 2 in conversation 1665,2026-05-03 14:22:22.175446,read,702.0,3,True,,enc_key_2ea7e31ae7646437
MSG_1666_0,CONV_1666,MATCH_5183,ALUMNI_M1284,mentor,S1992,mentee,text,Sample message content 0 in conversation 1666,2026-04-11 22:22:22.180413,read,,0,True,,enc_key_115a99c5216a627e
MSG_1666_1,CONV_1666,MATCH_5183,ALUMNI_M1284,mentor,S1992,mentee,schedule_request,Sample message content 1 in conversation 1666,2026-04-23 19:22:22.180470,delivered,775.0,0,True,,enc_key_e09b74f80655120d
MSG_1666_2,CONV_1666,MATCH_5183,S1992,mentee,ALUMNI_M1284,mentor,voice_note,Sample message content 2 in conversation 1666,2026-04-07 23:22:22.180509,delivered,289.0,0,True,,enc_key_dd12f7f42740b371
MSG_1666_3,CONV_1666,MATCH_5183,ALUMNI_M1284,mentor,S1992,mentee,schedule_request,Sample message content 3 in conversation 1666,2026-05-02 23:22:22.180542,read,97.0,3,True,,enc_key_871b33c7842e327c
MSG_1666_4,CONV_1666,MATCH_5183,ALUMNI_M1284,mentor,S1992,mentee,schedule_request,Sample message content 4 in conversation 1666,2026-04-11 17:22:22.180575,replied,1381.0,2,True,2026-05-03 11:22:22.180589,enc_key_84bda3906b1214af
MSG_1666_5,CONV_1666,MATCH_5183,ALUMNI_M1284,mentor,S1992,mentee,schedule_request,Sample message content 5 in conversation 1666,2026-04-28 08:22:22.180614,read,165.0,0,False,2026-04-07 11:22:22.180636,enc_key_0d8dbfd18d9cc3ee
MSG_1666_6,CONV_1666,MATCH_5183,ALUMNI_M1284,mentor,S1992,mentee,voice_note,Sample message content 6 in conversation 1666,2026-04-21 22:22:22.180662,delivered,612.0,0,True,,enc_key_728263f99b5e55e8
MSG_1666_7,CONV_1666,MATCH_5183,ALUMNI_M1284,mentor,S1992,mentee,voice_note,Sample message content 7 in conversation 1666,2026-04-26 11:22:22.180694,sent,1120.0,0,True,2026-04-28 11:22:22.180727,enc_key_e873cd1dbd409ead
MSG_1666_8,CONV_1666,MATCH_5183,S1992,mentee,ALUMNI_M1284,mentor,video_call,Sample message content 8 in conversation 1666,2026-05-05 17:22:22.180755,replied,1225.0,2,True,,enc_key_6e87ed3cd3c7bd95
MSG_1666_9,CONV_1666,MATCH_5183,S1992,mentee,ALUMNI_M1284,mentor,video_call,Sample message content 9 in conversation 1666,2026-04-28 01:22:22.180788,read,539.0,0,False,,enc_key_9236287028f0d83c
MSG_1666_10,CONV_1666,MATCH_5183,S1992,mentee,ALUMNI_M1284,mentor,file,Sample message content 10 in conversation 1666,2026-04-16 10:22:22.180821,read,446.0,0,False,,enc_key_66c7b1390660e915
MSG_1666_11,CONV_1666,MATCH_5183,S1992,mentee,ALUMNI_M1284,mentor,text,Sample message content 11 in conversation 1666,2026-04-25 00:22:22.180853,read,1040.0,2,True,,enc_key_cdff9eb6bbe07ce6
MSG_1666_12,CONV_1666,MATCH_5183,ALUMNI_M1284,mentor,S1992,mentee,voice_note,Sample message content 12 in conversation 1666,2026-05-06 01:22:22.180884,read,1294.0,1,False,,enc_key_ecab5fd91ca97c42
