match_id,mentor_id,mentee_id,compatibility_score,match_date,match_status,mentor_response_time_hours,mentee_initiated,match_reason
MATCH_7476,ALUMNI_M2603,S4432,57.67,2026-04-09 11:22:14.855552,rejected,,True,admin_assigned
MATCH_7477,ALUMNI_M2927,S941,51.0,2026-04-15 11:22:14.855893,pending,,False,admin_assigned
MATCH_7478,ALUMNI_M2491,S451,44.33,2026-04-13 11:22:14.856237,completed,,True,auto_suggestion
MATCH_7479,M924,S925,57.67,2026-04-12 11:22:14.856576,rejected,50.0,True,admin_assigned
MATCH_7480,M4931,S2773,50.67,2026-04-08 11:22:14.856930,rejected,11.0,False,specific_request
MATCH_7481,ALUMNI_M569,S1461,39.0,2026-04-29 11:22:14.857243,accepted,41.0,False,auto_suggestion
MATCH_7482,M637,S3336,47.25,2026-05-06 11:22:14.857583,rejected,,True,specific_request
MATCH_7483,M2757,S2090,55.0,2026-05-02 11:22:14.857968,pending,,False,specific_request
MATCH_7484,M3198,S3848,42.57,2026-05-05 11:22:14.858321,completed,,False,admin_assigned
MATCH_7485,M3010,S1221,51.0,2026-04-08 11:22:14.858759,pending,54.0,False,auto_suggestion
MATCH_7486,ALUMNI_M1394,S2801,46.0,2026-04-12 11:22:14.859151,accepted,71.0,True,auto_suggestion
MATCH_7487,ALUMNI_M5529,S574,44.0,2026-04-17 11:22:14.859536,completed,64.0,True,admin_assigned
MATCH_7488,M479,S1629,48.0,2026-05-05 11:22:14.859931,pending,43.0,True,specific_request
MATCH_7489,M4375,S4231,48.0,2026-04-19 11:22:14.860302,rejected,12.0,False,admin_assigned
MATCH_7490,ALUMNI_M3814,S794,55.0,2026-05-03 11:22:14.860673,completed,12.0,True,auto_suggestion
MATCH_7491,ALUMNI_M3522,S1839,51.0,2026-04-13 11:22:14.861110,accepted,,True,auto_suggestion
MATCH_7492,M1973,S8,40.5,2026-04-10 11:22:14.861489,completed,45.0,False,specific_request
MATCH_7493,M3388,S1105,44.0,2026-04-06 11:22:14.861888,pending,,True,admin_assigned
MATCH_7494,M4327,S4929,65.5,2026-04-06 11:22:14.862281,pending,,False,admin_assigned
MATCH_7495,ALUMNI_M1987,S488,44.0,2026-04-13 11:22:14.862675,completed,58.0,False,specific_request
MATCH_7496,M2814,S2669,55.0,2026-05-05 11:22:14.863105,rejected,,False,auto_suggestion
MATCH_7497,M3908,S303,44.0,2026-04-25 11:22:14.863473,completed,,False,auto_suggestion
MATCH_7498,ALUMNI_M1160,S2926,42.33,2026-05-06 11:22:14.863853,accepted,67.0,False,high_compatibility
MATCH_7499,ALUMNI_M317,S998,51.0,2026-04-15 11:22:14.864198,accepted,33.0,True,specific_request
MATCH_7500,M2310,S3565,51.0,2026-04-22 11:22:14.864556,rejected,52.0,False,admin_assigned
MATCH_7501,M1481,S2875,61.5,2026-05-04 11:22:14.864963,pending,71.0,False,auto_suggestion
MATCH_7502,M3598,S4870,51.0,2026-05-05 11:22:14.865308,pending,,True,high_compatibility
MATCH_7503,M1999,S1955,68.5,2026-04-07 11:22:14.865663,accepted,,False,specific_request
MATCH_7504,M1535,S932,51.0,2026-04-28 11:22:14.866057,completed,,True,admin_assigned
MATCH_7505,M1659,S2946,45.78,2026-04-08 11:22:14.866549,pending,60.0,True,auto_suggestion
MATCH_7506,M437,S2056,51.0,2026-04-10 11:22:14.867026,completed,,False,high_compatibility
MATCH_7507,ALUMNI_M2988,S2830,51.0,2026-04-27 11:22:14.867455,pending,52.0,True,high_compatibility
MATCH_7508,ALUMNI_M2700,S481,68.5,2026-04-18 11:22:14.867887,accepted,,True,specific_request
MATCH_7509,ALUMNI_M5756,S3498,42.0,2026-05-05 11:22:14.868253,pending,36.0,True,specific_request
MATCH_7510,M777,S451,51.0,2026-04-15 11:22:14.868662,pending,28.0,False,auto_suggestion
MATCH_7511,ALUMNI_M2059,S946,65.5,2026-04-15 11:22:14.869045,rejected,41.0,True,auto_suggestion
MATCH_7512,M3651,S4584,51.0,2026-04-06 11:22:14.869401,pending,,True,auto_suggestion
MATCH_7513,ALUMNI_M5123,S3134,65.5,2026-05-03 11:22:14.869842,pending,58.0,True,auto_suggestion
MATCH_7514,ALUMNI_M5339,S1231,44.0,2026-04-14 11:22:14.870261,pending,1.0,False,specific_request
MATCH_7515,M2961,S2807,48.0,2026-04-24 11:22:14.870648,completed,29.0,True,high_compatibility
MATCH_7516,ALUMNI_M148,S85,59.17,2026-05-05 11:22:14.871041,rejected,29.0,False,specific_request
MATCH_7517,M2573,S1192,44.0,2026-05-05 11:22:14.871404,rejected,,True,auto_suggestion
MATCH_7518,M4724,S4114,68.5,2026-04-13 11:22:14.871807,pending,33.0,False,admin_assigned
MATCH_7519,ALUMNI_M2166,S1263,39.0,2026-05-06 11:22:14.872211,rejected,,False,high_compatibility
MATCH_7520,M1861,S3104,45.29,2026-04-15 11:22:14.872580,accepted,51.0,True,high_compatibility
MATCH_7521,ALUMNI_M4621,S3558,44.0,2026-05-02 11:22:14.872966,rejected,,False,specific_request
MATCH_7522,ALUMNI_M197,S3677,44.0,2026-04-19 11:22:14.873319,pending,10.0,False,admin_assigned
MATCH_7523,ALUMNI_M1487,S2201,40.0,2026-04-10 11:22:14.873741,rejected,17.0,False,auto_suggestion
MATCH_7524,ALUMNI_M3571,S576,41.78,2026-05-02 11:22:14.874134,accepted,27.0,False,specific_request
MATCH_7525,M289,S447,67.39,2026-04-18 11:22:14.874523,pending,15.0,False,auto_suggestion
MATCH_7526,ALUMNI_M3165,S703,51.0,2026-04-21 11:22:14.874922,pending,,False,admin_assigned
MATCH_7527,M3047,S2891,51.0,2026-04-26 11:22:14.875285,completed,2.0,True,specific_request
MATCH_7528,M2084,S1340,55.0,2026-04-26 11:22:14.875667,pending,58.0,True,auto_suggestion
MATCH_7529,M1190,S3559,68.5,2026-04-24 11:22:14.876069,rejected,,False,high_compatibility
MATCH_7530,M204,S944,44.0,2026-04-20 11:22:14.876457,completed,,True,admin_assigned
MATCH_7531,ALUMNI_M4388,S4324,44.0,2026-04-12 11:22:14.876849,accepted,14.0,False,auto_suggestion
MATCH_7532,ALUMNI_M2557,S306,68.5,2026-04-09 11:22:14.877221,rejected,,False,high_compatibility
MATCH_7533,M497,S946,48.0,2026-05-06 11:22:14.877617,completed,28.0,False,admin_assigned
MATCH_7534,M494,S2336,51.0,2026-04-18 11:22:14.878007,completed,41.0,True,auto_suggestion
MATCH_7535,M975,S2968,61.5,2026-05-01 11:22:14.878364,rejected,,True,auto_suggestion
MATCH_7536,M4419,S2282,51.0,2026-04-25 11:22:14.878735,pending,14.0,True,auto_suggestion
MATCH_7537,ALUMNI_M3198,S2607,51.0,2026-04-25 11:22:14.879090,rejected,67.0,False,auto_suggestion
MATCH_7538,ALUMNI_M4133,S3397,44.0,2026-04-22 11:22:14.879470,rejected,25.0,True,high_compatibility
MATCH_7539,ALUMNI_M3016,S500,57.67,2026-05-06 11:22:14.879860,rejected,47.0,True,high_compatibility
MATCH_7540,ALUMNI_M2525,S4435,55.0,2026-05-01 11:22:14.880232,rejected,14.0,False,admin_assigned
MATCH_7541,M1021,S2704,48.33,2026-05-01 11:22:14.880579,rejected,,False,specific_request
MATCH_7542,M2279,S3298,55.0,2026-04-14 11:22:14.880942,pending,70.0,False,auto_suggestion
MATCH_7543,ALUMNI_M2361,S2840,68.5,2026-05-05 11:22:14.881301,completed,64.0,False,admin_assigned
MATCH_7544,M230,S2044,55.0,2026-04-19 11:22:14.881685,accepted,41.0,False,admin_assigned
MATCH_7545,ALUMNI_M704,S739,68.5,2026-05-02 11:22:14.882085,accepted,44.0,False,high_compatibility
MATCH_7546,ALUMNI_M4684,S4454,55.0,2026-04-09 11:22:14.882473,completed,12.0,False,specific_request
MATCH_7547,ALUMNI_M4595,S2063,72.5,2026-04-09 11:22:14.882879,rejected,71.0,True,admin_assigned
MATCH_7548,M837,S4251,51.0,2026-04-10 11:22:14.883275,completed,67.0,True,high_compatibility
MATCH_7549,ALUMNI_M4274,S2032,61.5,2026-05-03 11:22:14.883662,pending,,True,admin_assigned
MATCH_7550,ALUMNI_M5172,S2772,51.0,2026-04-19 11:22:14.884052,rejected,58.0,True,high_compatibility
MATCH_7551,M501,S4540,51.0,2026-05-04 11:22:14.884418,completed,20.0,True,admin_assigned
MATCH_7552,ALUMNI_M4863,S4103,55.0,2026-05-02 11:22:14.884831,pending,,True,admin_assigned
MATCH_7553,ALUMNI_M2478,S4619,51.0,2026-04-15 11:22:14.885225,accepted,6.0,True,specific_request
MATCH_7554,M1375,S73,49.0,2026-04-11 11:22:14.885620,completed,7.0,True,admin_assigned
MATCH_7555,M2402,S2840,51.0,2026-04-14 11:22:14.886036,rejected,,True,admin_assigned
MATCH_7556,M2118,S2618,57.06,2026-04-20 11:22:14.886420,completed,,False,admin_assigned
MATCH_7557,ALUMNI_M863,S2929,40.0,2026-04-16 11:22:14.886828,accepted,37.0,False,admin_assigned
MATCH_7558,ALUMNI_M1859,S3584,55.0,2026-04-21 11:22:14.887194,rejected,,False,auto_suggestion
MATCH_7559,M3189,S2380,51.0,2026-04-20 11:22:14.887605,rejected,33.0,False,auto_suggestion
MATCH_7560,ALUMNI_M1448,S752,44.0,2026-05-04 11:22:14.887997,completed,,False,auto_suggestion
MATCH_7561,ALUMNI_M1821,S4216,44.0,2026-04-14 11:22:14.888387,pending,28.0,True,admin_assigned
MATCH_7562,M4760,S2838,44.0,2026-04-28 11:22:14.888796,rejected,,False,auto_suggestion
MATCH_7563,ALUMNI_M768,S1470,44.0,2026-05-05 11:22:14.889167,pending,19.0,True,high_compatibility
MATCH_7564,ALUMNI_M1050,S2989,55.0,2026-04-07 11:22:14.889545,accepted,,False,specific_request
MATCH_7565,ALUMNI_M1779,S1754,47.86,2026-05-04 11:22:14.889943,pending,40.0,False,high_compatibility
MATCH_7566,ALUMNI_M2652,S167,51.0,2026-04-18 11:22:14.890309,accepted,,False,admin_assigned
MATCH_7567,ALUMNI_M4632,S4809,44.0,2026-04-09 11:22:14.890693,rejected,15.0,False,admin_assigned
MATCH_7568,ALUMNI_M4959,S4760,48.0,2026-04-07 11:22:14.891087,pending,4.0,True,auto_suggestion
MATCH_7569,ALUMNI_M2675,S1130,55.0,2026-04-22 11:22:14.891458,accepted,21.0,True,admin_assigned
MATCH_7570,ALUMNI_M3909,S4158,53.89,2026-04-25 11:22:14.891848,completed,31.0,True,auto_suggestion
MATCH_7571,M2175,S589,44.0,2026-04-29 11:22:14.892221,rejected,4.0,False,admin_assigned
MATCH_7572,M3907,S374,51.0,2026-04-30 11:22:14.892618,pending,45.0,False,high_compatibility
MATCH_7573,M1060,S4468,44.0,2026-05-02 11:22:14.893018,rejected,57.0,True,high_compatibility
MATCH_7574,ALUMNI_M3819,S2521,64.75,2026-05-06 11:22:14.893387,rejected,72.0,False,high_compatibility
MATCH_7575,M2645,S910,44.0,2026-04-24 11:22:14.893793,rejected,16.0,True,admin_assigned
MATCH_7576,M2099,S449,51.0,2026-04-09 11:22:14.894174,pending,,True,auto_suggestion
MATCH_7577,ALUMNI_M1046,S4762,55.0,2026-04-14 11:22:14.894546,accepted,41.0,False,auto_suggestion
MATCH_7578,M4345,S3454,55.0,2026-04-27 11:22:14.894940,accepted,,False,auto_suggestion
MATCH_7579,M4813,S2067,65.5,2026-04-20 11:22:14.895310,pending,,False,admin_assigned
MATCH_7580,M1168,S1497,50.67,2026-04-28 11:22:14.895688,completed,46.0,True,high_compatibility
MATCH_7581,M2875,S624,51.0,2026-04-16 11:22:14.896132,accepted,4.0,True,auto_suggestion
MATCH_7582,ALUMNI_M4774,S2864,51.0,2026-04-21 11:22:14.896595,completed,34.0,False,specific_request
MATCH_7583,ALUMNI_M1116,S1075,51.0,2026-04-20 11:22:14.897016,accepted,68.0,False,admin_assigned
MATCH_7584,ALUMNI_M1534,S3654,48.0,2026-04-20 11:22:14.897408,rejected,,False,admin_assigned
MATCH_7585,ALUMNI_M2794,S4482,54.33,2026-04-19 11:22:14.897854,rejected,,False,high_compatibility
MATCH_7586,ALUMNI_M1359,S469,49.89,2026-04-25 11:22:14.898224,pending,,False,high_compatibility
MATCH_7587,M4501,S3268,44.0,2026-04-07 11:22:14.898612,completed,,True,auto_suggestion
MATCH_7588,ALUMNI_M238,S2744,55.0,2026-04-15 11:22:14.899004,pending,36.0,False,admin_assigned
MATCH_7589,ALUMNI_M379,S1167,51.0,2026-04-11 11:22:14.899367,rejected,58.0,True,high_compatibility
MATCH_7590,ALUMNI_M2738,S400,41.14,2026-04-11 11:22:14.899763,completed,,True,admin_assigned
MATCH_7591,ALUMNI_M265,S4084,61.5,2026-04-22 11:22:14.900149,accepted,25.0,False,admin_assigned
MATCH_7592,M636,S2928,51.0,2026-04-14 11:22:14.900710,pending,54.0,False,auto_suggestion
MATCH_7593,M165,S1051,68.5,2026-04-19 11:22:14.901225,pending,25.0,False,specific_request
MATCH_7594,M583,S2425,68.5,2026-04-07 11:22:14.901636,pending,14.0,True,specific_request
MATCH_7595,M2913,S2821,67.07,2026-04-15 11:22:14.902049,accepted,,True,admin_assigned
MATCH_7596,ALUMNI_M1452,S4069,44.0,2026-04-27 11:22:14.902498,completed,64.0,False,high_compatibility
MATCH_7597,ALUMNI_M1626,S3899,51.0,2026-04-23 11:22:14.902933,accepted,55.0,True,auto_suggestion
MATCH_7598,M1004,S4228,44.0,2026-04-23 11:22:14.903352,pending,13.0,False,specific_request
MATCH_7599,M1141,S1221,51.0,2026-05-01 11:22:14.903778,accepted,6.0,False,high_compatibility
MATCH_7600,M3727,S4062,51.0,2026-04-15 11:22:14.904187,pending,67.0,True,high_compatibility
MATCH_7601,ALUMNI_M5622,S2193,44.0,2026-04-17 11:22:14.904600,completed,51.0,False,high_compatibility
MATCH_7602,ALUMNI_M1044,S4246,44.0,2026-05-06 11:22:14.905003,rejected,42.0,False,high_compatibility
MATCH_7603,M4417,S2749,75.17,2026-04-07 11:22:14.905373,pending,72.0,True,auto_suggestion
MATCH_7604,ALUMNI_M5138,S4159,51.0,2026-04-07 11:22:14.905810,completed,,False,admin_assigned
MATCH_7605,ALUMNI_M5160,S2816,45.67,2026-04-25 11:22:14.906197,completed,,False,specific_request
MATCH_7606,M36,S1802,55.0,2026-04-18 11:22:14.906580,pending,53.0,False,specific_request
MATCH_7607,M487,S1293,44.0,2026-04-21 11:22:14.906980,rejected,,False,specific_request
MATCH_7608,M2828,S4565,45.67,2026-04-30 11:22:14.907358,pending,52.0,False,admin_assigned
MATCH_7609,ALUMNI_M625,S4731,51.0,2026-04-16 11:22:14.907769,accepted,1.0,True,specific_request
MATCH_7610,M3751,S382,51.0,2026-04-07 11:22:14.908144,accepted,,True,high_compatibility
MATCH_7611,ALUMNI_M5811,S2981,61.5,2026-04-14 11:22:14.908531,pending,,True,specific_request
MATCH_7612,ALUMNI_M1836,S4858,51.0,2026-04-24 11:22:14.908926,completed,,True,admin_assigned
MATCH_7613,ALUMNI_M5966,S1996,51.0,2026-04-06 11:22:14.909307,completed,34.0,True,high_compatibility
MATCH_7614,M2468,S2282,51.0,2026-04-27 11:22:14.909746,pending,41.0,True,admin_assigned
MATCH_7615,ALUMNI_M2559,S4950,44.0,2026-05-05 11:22:14.910134,accepted,2.0,False,high_compatibility
MATCH_7616,ALUMNI_M2512,S3131,51.0,2026-05-04 11:22:14.910534,pending,62.0,False,admin_assigned
MATCH_7617,ALUMNI_M3853,S255,55.0,2026-04-18 11:22:14.910997,rejected,47.0,False,auto_suggestion
MATCH_7618,M3884,S78,44.0,2026-04-26 11:22:14.911414,pending,,False,specific_request
MATCH_7619,M947,S118,44.0,2026-04-11 11:22:14.911866,rejected,10.0,True,auto_suggestion
MATCH_7620,ALUMNI_M2139,S164,65.64,2026-05-05 11:22:14.912256,pending,,False,auto_suggestion
MATCH_7621,ALUMNI_M982,S116,51.67,2026-04-30 11:22:14.913220,pending,13.0,True,high_compatibility
MATCH_7622,M2412,S1874,44.0,2026-04-09 11:22:14.913621,rejected,,True,specific_request
MATCH_7623,M1357,S227,65.5,2026-05-05 11:22:14.914032,rejected,57.0,True,specific_request
MATCH_7624,ALUMNI_M1735,S3802,44.0,2026-05-03 11:22:14.914427,rejected,12.0,True,admin_assigned
MATCH_7625,ALUMNI_M1266,S2880,49.57,2026-04-09 11:22:14.916847,rejected,26.0,True,admin_assigned
MATCH_7626,ALUMNI_M2932,S1830,44.0,2026-04-15 11:22:14.917278,completed,63.0,False,high_compatibility
MATCH_7627,ALUMNI_M1494,S2072,44.0,2026-04-30 11:22:14.917679,rejected,23.0,False,auto_suggestion
MATCH_7628,M4256,S3106,51.0,2026-04-12 11:22:14.919069,pending,,True,specific_request
MATCH_7629,M1113,S4873,44.0,2026-05-05 11:22:14.919469,pending,57.0,False,specific_request
MATCH_7630,ALUMNI_M5041,S3765,54.67,2026-04-06 11:22:14.919899,pending,45.0,False,auto_suggestion
MATCH_7631,ALUMNI_M4744,S4045,51.0,2026-04-25 11:22:14.920293,completed,45.0,True,auto_suggestion
MATCH_7632,M4865,S3172,56.5,2026-04-17 11:22:14.920652,pending,34.0,False,specific_request
MATCH_7633,M798,S1966,51.0,2026-04-09 11:22:14.921035,accepted,52.0,True,specific_request
MATCH_7634,ALUMNI_M2408,S4322,50.67,2026-04-10 11:22:14.921432,accepted,31.0,True,auto_suggestion
MATCH_7635,ALUMNI_M2024,S2081,44.0,2026-04-19 11:22:14.921909,pending,20.0,False,admin_assigned
MATCH_7636,M3760,S1834,44.0,2026-04-27 11:22:14.922283,accepted,,True,specific_request
MATCH_7637,M2659,S3053,51.0,2026-05-02 11:22:14.922689,completed,,False,auto_suggestion
MATCH_7638,M1589,S3407,51.0,2026-04-11 11:22:14.923085,pending,60.0,False,specific_request
MATCH_7639,M1207,S63,44.0,2026-04-30 11:22:14.923446,rejected,28.0,False,auto_suggestion
MATCH_7640,M3261,S4015,51.0,2026-04-15 11:22:14.923827,rejected,8.0,False,auto_suggestion
MATCH_7641,ALUMNI_M10,S294,36.22,2026-05-03 11:22:14.924203,completed,63.0,True,admin_assigned
MATCH_7642,ALUMNI_M3201,S3077,48.0,2026-04-27 11:22:14.924593,pending,56.0,True,high_compatibility
MATCH_7643,ALUMNI_M3684,S3450,44.0,2026-04-15 11:22:14.924987,completed,47.0,True,admin_assigned
MATCH_7644,M1323,S4934,65.17,2026-04-09 11:22:14.925367,completed,21.0,False,admin_assigned
MATCH_7645,M4739,S2537,55.0,2026-04-22 11:22:14.925790,completed,53.0,False,auto_suggestion
MATCH_7646,M3840,S3100,68.5,2026-04-13 11:22:14.926163,accepted,32.0,False,auto_suggestion
MATCH_7647,ALUMNI_M3052,S3608,44.0,2026-04-15 11:22:14.926531,rejected,,False,high_compatibility
MATCH_7648,ALUMNI_M424,S106,48.0,2026-04-16 11:22:14.926912,completed,44.0,False,admin_assigned
MATCH_7649,ALUMNI_M3696,S4665,45.78,2026-04-12 11:22:14.927267,completed,3.0,False,admin_assigned
MATCH_7650,ALUMNI_M4079,S3012,44.0,2026-04-08 11:22:14.927672,accepted,11.0,True,high_compatibility
MATCH_7651,ALUMNI_M1047,S1020,49.33,2026-04-08 11:22:14.928105,completed,56.0,False,auto_suggestion
MATCH_7652,ALUMNI_M2843,S3812,44.0,2026-04-22 11:22:14.928546,accepted,55.0,True,high_compatibility
MATCH_7653,ALUMNI_M375,S1697,44.0,2026-04-23 11:22:14.928956,rejected,,True,high_compatibility
MATCH_7654,ALUMNI_M3576,S4372,37.33,2026-04-22 11:22:14.929320,rejected,9.0,True,specific_request
MATCH_7655,M954,S2717,39.71,2026-04-19 11:22:14.929731,rejected,,True,admin_assigned
MATCH_7656,ALUMNI_M33,S418,51.0,2026-04-07 11:22:14.930131,rejected,30.0,False,admin_assigned
MATCH_7657,ALUMNI_M576,S2012,51.0,2026-04-26 11:22:14.930595,pending,42.0,False,auto_suggestion
MATCH_7658,ALUMNI_M5323,S202,68.5,2026-04-28 11:22:14.931041,rejected,,False,admin_assigned
MATCH_7659,M227,S2949,51.0,2026-04-10 11:22:14.931460,pending,,False,admin_assigned
MATCH_7660,ALUMNI_M1421,S1880,48.0,2026-04-13 11:22:14.931892,pending,,True,auto_suggestion
MATCH_7661,ALUMNI_M4591,S3084,66.0,2026-04-23 11:22:14.932290,pending,54.0,True,auto_suggestion
MATCH_7662,ALUMNI_M1911,S4679,37.75,2026-04-28 11:22:14.932753,accepted,2.0,True,admin_assigned
MATCH_7663,M2615,S3262,51.0,2026-04-24 11:22:14.933154,rejected,3.0,False,admin_assigned
MATCH_7664,ALUMNI_M3876,S121,44.0,2026-04-18 11:22:14.933555,accepted,,True,high_compatibility
MATCH_7665,M3005,S2292,44.33,2026-04-09 11:22:14.933981,accepted,64.0,False,high_compatibility
MATCH_7666,ALUMNI_M5953,S2864,55.0,2026-04-13 11:22:14.934421,pending,,True,specific_request
MATCH_7667,ALUMNI_M2824,S1012,44.0,2026-05-06 11:22:14.934874,completed,,False,auto_suggestion
MATCH_7668,ALUMNI_M1529,S1466,44.0,2026-04-06 11:22:14.935280,completed,,True,auto_suggestion
MATCH_7669,M1648,S1249,59.0,2026-04-14 11:22:14.935743,completed,6.0,False,specific_request
MATCH_7670,M1910,S2032,44.0,2026-04-11 11:22:14.936183,pending,37.0,False,specific_request
MATCH_7671,ALUMNI_M4041,S3778,57.67,2026-04-16 11:22:14.936630,pending,38.0,True,auto_suggestion
MATCH_7672,ALUMNI_M5355,S2696,61.5,2026-04-10 11:22:14.937113,rejected,24.0,False,auto_suggestion
MATCH_7673,ALUMNI_M3866,S3185,61.5,2026-05-01 11:22:14.937565,accepted,,False,admin_assigned
MATCH_7674,ALUMNI_M501,S3998,38.44,2026-04-24 11:22:14.938023,accepted,13.0,False,specific_request
MATCH_7675,ALUMNI_M761,S4047,57.67,2026-04-22 11:22:14.938450,accepted,34.0,True,auto_suggestion
MATCH_7676,M2795,S534,44.0,2026-04-19 11:22:14.938913,completed,,False,admin_assigned
MATCH_7677,ALUMNI_M192,S3086,61.5,2026-04-12 11:22:14.939340,accepted,,True,admin_assigned
MATCH_7678,M3847,S153,72.5,2026-04-14 11:22:14.939799,completed,26.0,True,auto_suggestion
MATCH_7679,M127,S1118,44.0,2026-05-02 11:22:14.940244,accepted,,False,specific_request
MATCH_7680,ALUMNI_M5049,S844,57.67,2026-04-22 11:22:14.940732,rejected,61.0,True,specific_request
MATCH_7681,ALUMNI_M777,S3759,55.0,2026-04-18 11:22:14.941172,completed,31.0,True,auto_suggestion
MATCH_7682,ALUMNI_M3280,S2173,44.0,2026-04-17 11:22:14.941670,completed,,True,high_compatibility
MATCH_7683,ALUMNI_M390,S2946,39.56,2026-04-29 11:22:14.942129,accepted,,False,high_compatibility
MATCH_7684,M2497,S2986,52.78,2026-05-01 11:22:14.942577,accepted,7.0,False,high_compatibility
MATCH_7685,M2189,S575,44.0,2026-04-15 11:22:14.943076,accepted,51.0,False,high_compatibility
MATCH_7686,M1132,S4940,51.0,2026-04-10 11:22:14.943531,completed,68.0,False,admin_assigned
MATCH_7687,ALUMNI_M4225,S4688,68.5,2026-04-17 11:22:14.943980,rejected,52.0,True,high_compatibility
MATCH_7688,M289,S693,44.0,2026-04-12 11:22:14.944411,rejected,,False,specific_request
MATCH_7689,M3375,S577,57.67,2026-05-06 11:22:14.944877,rejected,62.0,False,admin_assigned
MATCH_7690,M3150,S3778,50.67,2026-04-06 11:22:14.945289,rejected,16.0,True,specific_request
MATCH_7691,ALUMNI_M5622,S1222,51.0,2026-04-17 11:22:14.945748,rejected,30.0,True,admin_assigned
MATCH_7692,M3857,S2326,68.5,2026-04-06 11:22:14.946215,accepted,12.0,False,admin_assigned
MATCH_7693,M1347,S4795,55.0,2026-04-17 11:22:14.946641,pending,,True,auto_suggestion
MATCH_7694,M4130,S3478,51.0,2026-05-06 11:22:14.949132,rejected,32.0,False,high_compatibility
MATCH_7695,M498,S2709,51.0,2026-05-05 11:22:14.949576,accepted,58.0,True,specific_request
MATCH_7696,ALUMNI_M1006,S571,44.0,2026-05-04 11:22:14.952134,completed,20.0,False,high_compatibility
MATCH_7697,ALUMNI_M4397,S3973,61.5,2026-04-18 11:22:14.952557,accepted,,False,admin_assigned
MATCH_7698,M4255,S2815,44.0,2026-04-09 11:22:14.952975,pending,30.0,True,auto_suggestion
MATCH_7699,M2210,S4915,51.0,2026-04-19 11:22:14.953355,completed,38.0,True,admin_assigned
MATCH_7700,ALUMNI_M196,S4392,55.0,2026-04-23 11:22:14.954447,pending,20.0,False,high_compatibility
MATCH_7701,M1680,S470,43.5,2026-04-20 11:22:14.955233,pending,42.0,True,high_compatibility
MATCH_7702,ALUMNI_M51,S3034,72.5,2026-04-25 11:22:14.955675,accepted,,True,high_compatibility
MATCH_7703,M3056,S3248,48.0,2026-04-16 11:22:14.957141,rejected,1.0,True,admin_assigned
MATCH_7704,M2068,S3134,44.0,2026-04-06 11:22:14.957520,accepted,,False,auto_suggestion
MATCH_7705,ALUMNI_M3275,S1670,51.0,2026-04-13 11:22:14.959981,accepted,8.0,False,specific_request
MATCH_7706,M635,S3065,48.14,2026-04-19 11:22:14.960417,pending,20.0,True,auto_suggestion
MATCH_7707,ALUMNI_M5534,S254,57.67,2026-04-29 11:22:14.961122,accepted,68.0,True,high_compatibility
MATCH_7708,ALUMNI_M1459,S2138,68.5,2026-04-06 11:22:14.961605,accepted,42.0,True,specific_request
MATCH_7709,M940,S2340,51.0,2026-04-23 11:22:14.962038,pending,37.0,True,admin_assigned
MATCH_7710,ALUMNI_M1232,S4175,61.5,2026-05-03 11:22:14.962436,accepted,13.0,True,auto_suggestion
MATCH_7711,ALUMNI_M593,S3765,38.0,2026-04-17 11:22:14.964893,accepted,2.0,False,high_compatibility
MATCH_7712,ALUMNI_M3386,S2325,51.0,2026-04-28 11:22:14.965293,completed,47.0,True,specific_request
MATCH_7713,ALUMNI_M4918,S1849,51.0,2026-05-03 11:22:14.965674,pending,47.0,True,high_compatibility
MATCH_7714,M4178,S2630,44.0,2026-04-09 11:22:14.966067,accepted,57.0,True,auto_suggestion
MATCH_7715,M2417,S1800,51.0,2026-05-01 11:22:14.966478,accepted,,False,admin_assigned
MATCH_7716,M1753,S3013,52.14,2026-04-09 11:22:14.967947,pending,51.0,True,admin_assigned
MATCH_7717,M4574,S735,51.0,2026-04-24 11:22:14.968334,completed,,True,specific_request
MATCH_7718,M1324,S1291,51.0,2026-04-08 11:22:14.968760,rejected,67.0,True,admin_assigned
MATCH_7719,M3615,S2405,44.0,2026-04-12 11:22:14.969147,completed,38.0,False,auto_suggestion
MATCH_7720,M1072,S4790,44.0,2026-04-26 11:22:14.969540,accepted,11.0,True,admin_assigned
MATCH_7721,ALUMNI_M5009,S1245,61.67,2026-04-08 11:22:14.969949,rejected,7.0,False,specific_request
MATCH_7722,ALUMNI_M919,S1145,55.0,2026-04-06 11:22:14.970337,rejected,17.0,True,high_compatibility
MATCH_7723,ALUMNI_M3569,S546,58.0,2026-04-17 11:22:14.971040,pending,59.0,False,high_compatibility
MATCH_7724,ALUMNI_M3565,S2871,68.5,2026-05-06 11:22:14.971451,completed,,False,admin_assigned
MATCH_7725,M2726,S3467,50.67,2026-04-10 11:22:14.971875,pending,,True,specific_request
MATCH_7726,M2287,S3542,51.0,2026-04-25 11:22:14.972370,completed,35.0,True,auto_suggestion
MATCH_7727,ALUMNI_M5844,S1236,44.0,2026-05-06 11:22:14.972868,accepted,23.0,True,admin_assigned
MATCH_7728,ALUMNI_M16,S2378,44.0,2026-04-28 11:22:14.973310,rejected,25.0,False,auto_suggestion
MATCH_7729,M2317,S262,51.0,2026-05-02 11:22:14.973696,accepted,66.0,False,admin_assigned
MATCH_7730,M4712,S1282,48.0,2026-04-29 11:22:14.974115,pending,35.0,True,auto_suggestion
